TABLE_NAME,COLUMN_NAME
twoday_recording_log,server_ip
twoday_recording_log,extension
twoday_recording_log,start_time
twoday_recording_log,start_epoch
twoday_recording_log,end_time
twoday_recording_log,end_epoch
twoday_recording_log,length_in_sec
twoday_recording_log,length_in_min
twoday_recording_log,filename
twoday_recording_log,location
twoday_recording_log,lead_id
twoday_recording_log,user
twoday_recording_log,vicidial_id
twoday_vicidial_agent_log,agent_log_id
twoday_vicidial_agent_log,user
twoday_vicidial_agent_log,server_ip
twoday_vicidial_agent_log,event_time
twoday_vicidial_agent_log,lead_id
twoday_vicidial_agent_log,campaign_id
twoday_vicidial_agent_log,pause_epoch
twoday_vicidial_agent_log,pause_sec
twoday_vicidial_agent_log,wait_epoch
twoday_vicidial_agent_log,wait_sec
twoday_vicidial_agent_log,talk_epoch
twoday_vicidial_agent_log,talk_sec
twoday_vicidial_agent_log,dispo_epoch
twoday_vicidial_agent_log,dispo_sec
twoday_vicidial_agent_log,status
twoday_vicidial_agent_log,user_group
twoday_vicidial_agent_log,comments
twoday_vicidial_agent_log,sub_status
twoday_vicidial_agent_log,dead_epoch
twoday_vicidial_agent_log,dead_sec
twoday_vicidial_agent_log,processed
twoday_vicidial_agent_log,uniqueid
twoday_vicidial_closer_log,closecallid
twoday_vicidial_closer_log,lead_id
twoday_vicidial_closer_log,list_id
twoday_vicidial_closer_log,campaign_id
twoday_vicidial_closer_log,call_date
twoday_vicidial_closer_log,start_epoch
twoday_vicidial_closer_log,end_epoch
twoday_vicidial_closer_log,length_in_sec
twoday_vicidial_closer_log,status
twoday_vicidial_closer_log,phone_code
twoday_vicidial_closer_log,phone_number
twoday_vicidial_closer_log,user
twoday_vicidial_closer_log,comments
twoday_vicidial_closer_log,processed
twoday_vicidial_closer_log,queue_seconds
twoday_vicidial_closer_log,user_group
twoday_vicidial_closer_log,xfercallid
twoday_vicidial_closer_log,term_reason
twoday_vicidial_closer_log,uniqueid
twoday_vicidial_closer_log,agent_only
twoday_vicidial_closer_log,queue_position
twoday_vicidial_closer_log,called_count
twoday_vicidial_log,uniqueid
twoday_vicidial_log,lead_id
twoday_vicidial_log,list_id
twoday_vicidial_log,campaign_id
twoday_vicidial_log,call_date
twoday_vicidial_log,start_epoch
twoday_vicidial_log,end_epoch
twoday_vicidial_log,length_in_sec
twoday_vicidial_log,status
twoday_vicidial_log,phone_code
twoday_vicidial_log,phone_number
twoday_vicidial_log,user
twoday_vicidial_log,comments
twoday_vicidial_log,processed
twoday_vicidial_log,user_group
twoday_vicidial_log,term_reason
twoday_vicidial_log,alt_dial
twoday_vicidial_xfer_log,xfercallid
twoday_vicidial_xfer_log,lead_id
twoday_vicidial_xfer_log,list_id
twoday_vicidial_xfer_log,campaign_id
twoday_vicidial_xfer_log,call_date
twoday_vicidial_xfer_log,phone_code
twoday_vicidial_xfer_log,phone_number
twoday_vicidial_xfer_log,user
twoday_vicidial_xfer_log,closer
user_call_log,user_call_log_id
user_call_log,user
user_call_log,call_date
user_call_log,call_type
user_call_log,server_ip
user_call_log,phone_number
user_call_log,number_dialed
user_call_log,lead_id
user_call_log,callerid
user_call_log,group_alias_id
user_call_log,preset_name
user_call_log,campaign_id
user_call_log,customer_hungup
user_call_log,customer_hungup_seconds
user_call_log,xfer_hungup
user_call_log,xfer_hungup_datetime
user_call_log_archive,user_call_log_id
user_call_log_archive,user
user_call_log_archive,call_date
user_call_log_archive,call_type
user_call_log_archive,server_ip
user_call_log_archive,phone_number
user_call_log_archive,number_dialed
user_call_log_archive,lead_id
user_call_log_archive,callerid
user_call_log_archive,group_alias_id
user_call_log_archive,preset_name
user_call_log_archive,campaign_id
user_call_log_archive,customer_hungup
user_call_log_archive,customer_hungup_seconds
user_call_log_archive,xfer_hungup
user_call_log_archive,xfer_hungup_datetime
verm_custom_report_holder,custom_report_id
verm_custom_report_holder,user
verm_custom_report_holder,report_name
verm_custom_report_holder,report_parameters
verm_custom_report_holder,modify_date
vicidial_3way_press_live,call_date
vicidial_3way_press_live,caller_code
vicidial_3way_press_live,call_3way_id
vicidial_3way_press_live,lead_id
vicidial_3way_press_live,phone_number
vicidial_3way_press_live,dialstring
vicidial_3way_press_live,outbound_cid
vicidial_3way_press_live,user
vicidial_3way_press_live,session_id
vicidial_3way_press_live,server_ip
vicidial_3way_press_live,session_id_3way
vicidial_3way_press_live,status
vicidial_3way_press_live,call_channel
vicidial_3way_press_live,agent_heartbeat
vicidial_3way_press_log,call_date
vicidial_3way_press_log,caller_code
vicidial_3way_press_log,call_3way_id
vicidial_3way_press_log,lead_id
vicidial_3way_press_log,phone_number
vicidial_3way_press_log,dialstring
vicidial_3way_press_log,outbound_cid
vicidial_3way_press_log,user
vicidial_3way_press_log,session_id
vicidial_3way_press_log,server_ip
vicidial_3way_press_log,session_id_3way
vicidial_3way_press_log,result
vicidial_3way_press_log,call_channel
vicidial_3way_press_log,call_transfer
vicidial_3way_press_log_archive,call_date
vicidial_3way_press_log_archive,caller_code
vicidial_3way_press_log_archive,call_3way_id
vicidial_3way_press_log_archive,lead_id
vicidial_3way_press_log_archive,phone_number
vicidial_3way_press_log_archive,dialstring
vicidial_3way_press_log_archive,outbound_cid
vicidial_3way_press_log_archive,user
vicidial_3way_press_log_archive,session_id
vicidial_3way_press_log_archive,server_ip
vicidial_3way_press_log_archive,session_id_3way
vicidial_3way_press_log_archive,result
vicidial_3way_press_log_archive,call_channel
vicidial_3way_press_log_archive,call_transfer
vicidial_3way_press_multi,user
vicidial_3way_press_multi,call_date
vicidial_3way_press_multi,phone_numbers
vicidial_3way_press_multi,phone_numbers_ct
vicidial_3way_press_multi,status
vicidial_abandon_check_queue,abandon_check_id
vicidial_abandon_check_queue,lead_id
vicidial_abandon_check_queue,phone_number
vicidial_abandon_check_queue,call_id
vicidial_abandon_check_queue,abandon_time
vicidial_abandon_check_queue,dispo
vicidial_abandon_check_queue,check_status
vicidial_abandon_check_queue,reject_reason
vicidial_abandon_check_queue,source
vicidial_abandon_check_queue_archive,abandon_check_id
vicidial_abandon_check_queue_archive,lead_id
vicidial_abandon_check_queue_archive,phone_number
vicidial_abandon_check_queue_archive,call_id
vicidial_abandon_check_queue_archive,abandon_time
vicidial_abandon_check_queue_archive,dispo
vicidial_abandon_check_queue_archive,check_status
vicidial_abandon_check_queue_archive,reject_reason
vicidial_abandon_check_queue_archive,source
vicidial_admin_log,admin_log_id
vicidial_admin_log,event_date
vicidial_admin_log,user
vicidial_admin_log,ip_address
vicidial_admin_log,event_section
vicidial_admin_log,event_type
vicidial_admin_log,record_id
vicidial_admin_log,event_code
vicidial_admin_log,event_sql
vicidial_admin_log,event_notes
vicidial_admin_log,user_group
vicidial_agent_dial_campaigns,campaign_id
vicidial_agent_dial_campaigns,group_id
vicidial_agent_dial_campaigns,user
vicidial_agent_dial_campaigns,validate_time
vicidial_agent_dial_campaigns,dial_time
vicidial_agent_function_log,agent_function_log_id
vicidial_agent_function_log,agent_log_id
vicidial_agent_function_log,user
vicidial_agent_function_log,function
vicidial_agent_function_log,event_time
vicidial_agent_function_log,lead_id
vicidial_agent_function_log,campaign_id
vicidial_agent_function_log,user_group
vicidial_agent_function_log,caller_code
vicidial_agent_function_log,comments
vicidial_agent_function_log,stage
vicidial_agent_function_log,uniqueid
vicidial_agent_function_log_archive,agent_function_log_id
vicidial_agent_function_log_archive,agent_log_id
vicidial_agent_function_log_archive,user
vicidial_agent_function_log_archive,function
vicidial_agent_function_log_archive,event_time
vicidial_agent_function_log_archive,lead_id
vicidial_agent_function_log_archive,campaign_id
vicidial_agent_function_log_archive,user_group
vicidial_agent_function_log_archive,caller_code
vicidial_agent_function_log_archive,comments
vicidial_agent_function_log_archive,stage
vicidial_agent_function_log_archive,uniqueid
vicidial_agent_latency_log,user
vicidial_agent_latency_log,log_date
vicidial_agent_latency_log,latency
vicidial_agent_latency_log,web_ip
vicidial_agent_latency_log_archive,user
vicidial_agent_latency_log_archive,log_date
vicidial_agent_latency_log_archive,latency
vicidial_agent_latency_log_archive,web_ip
vicidial_agent_latency_summary_log,user
vicidial_agent_latency_summary_log,log_date
vicidial_agent_latency_summary_log,web_ip
vicidial_agent_latency_summary_log,latency_avg
vicidial_agent_latency_summary_log,latency_peak
vicidial_agent_latency_summary_log,latency_count
vicidial_agent_latency_summary_log_archive,user
vicidial_agent_latency_summary_log_archive,log_date
vicidial_agent_latency_summary_log_archive,web_ip
vicidial_agent_latency_summary_log_archive,latency_avg
vicidial_agent_latency_summary_log_archive,latency_peak
vicidial_agent_latency_summary_log_archive,latency_count
vicidial_agent_log,agent_log_id
vicidial_agent_log,user
vicidial_agent_log,server_ip
vicidial_agent_log,event_time
vicidial_agent_log,lead_id
vicidial_agent_log,campaign_id
vicidial_agent_log,pause_epoch
vicidial_agent_log,pause_sec
vicidial_agent_log,wait_epoch
vicidial_agent_log,wait_sec
vicidial_agent_log,talk_epoch
vicidial_agent_log,talk_sec
vicidial_agent_log,dispo_epoch
vicidial_agent_log,dispo_sec
vicidial_agent_log,status
vicidial_agent_log,user_group
vicidial_agent_log,comments
vicidial_agent_log,sub_status
vicidial_agent_log,dead_epoch
vicidial_agent_log,dead_sec
vicidial_agent_log,processed
vicidial_agent_log,uniqueid
vicidial_agent_log,pause_type
vicidial_agent_log_archive,agent_log_id
vicidial_agent_log_archive,user
vicidial_agent_log_archive,server_ip
vicidial_agent_log_archive,event_time
vicidial_agent_log_archive,lead_id
vicidial_agent_log_archive,campaign_id
vicidial_agent_log_archive,pause_epoch
vicidial_agent_log_archive,pause_sec
vicidial_agent_log_archive,wait_epoch
vicidial_agent_log_archive,wait_sec
vicidial_agent_log_archive,talk_epoch
vicidial_agent_log_archive,talk_sec
vicidial_agent_log_archive,dispo_epoch
vicidial_agent_log_archive,dispo_sec
vicidial_agent_log_archive,status
vicidial_agent_log_archive,user_group
vicidial_agent_log_archive,comments
vicidial_agent_log_archive,sub_status
vicidial_agent_log_archive,dead_epoch
vicidial_agent_log_archive,dead_sec
vicidial_agent_log_archive,processed
vicidial_agent_log_archive,uniqueid
vicidial_agent_log_archive,pause_type
vicidial_agent_notifications,notification_id
vicidial_agent_notifications,entry_date
vicidial_agent_notifications,recipient
vicidial_agent_notifications,recipient_type
vicidial_agent_notifications,notification_date
vicidial_agent_notifications,notification_retry
vicidial_agent_notifications,notification_text
vicidial_agent_notifications,text_size
vicidial_agent_notifications,text_font
vicidial_agent_notifications,text_weight
vicidial_agent_notifications,text_color
vicidial_agent_notifications,show_confetti
vicidial_agent_notifications,confetti_options
vicidial_agent_notifications,notification_status
vicidial_agent_notifications_archive,notification_id
vicidial_agent_notifications_archive,entry_date
vicidial_agent_notifications_archive,recipient
vicidial_agent_notifications_archive,recipient_type
vicidial_agent_notifications_archive,notification_date
vicidial_agent_notifications_archive,notification_retry
vicidial_agent_notifications_archive,notification_text
vicidial_agent_notifications_archive,text_size
vicidial_agent_notifications_archive,text_font
vicidial_agent_notifications_archive,text_weight
vicidial_agent_notifications_archive,text_color
vicidial_agent_notifications_archive,show_confetti
vicidial_agent_notifications_archive,confetti_options
vicidial_agent_notifications_archive,notification_status
vicidial_agent_notifications_queue,queue_id
vicidial_agent_notifications_queue,notification_id
vicidial_agent_notifications_queue,queue_date
vicidial_agent_notifications_queue,user
vicidial_agent_skip_log,user_skip_log_id
vicidial_agent_skip_log,user
vicidial_agent_skip_log,event_date
vicidial_agent_skip_log,lead_id
vicidial_agent_skip_log,campaign_id
vicidial_agent_skip_log,previous_status
vicidial_agent_skip_log,previous_called_count
vicidial_agent_sph,campaign_group_id
vicidial_agent_sph,stat_date
vicidial_agent_sph,shift
vicidial_agent_sph,role
vicidial_agent_sph,user
vicidial_agent_sph,calls
vicidial_agent_sph,sales
vicidial_agent_sph,login_sec
vicidial_agent_sph,login_hours
vicidial_agent_sph,sph
vicidial_agent_visibility_log,db_time
vicidial_agent_visibility_log,event_start_epoch
vicidial_agent_visibility_log,event_end_epoch
vicidial_agent_visibility_log,user
vicidial_agent_visibility_log,length_in_sec
vicidial_agent_visibility_log,visibility
vicidial_agent_visibility_log,agent_log_id
vicidial_agent_visibility_log_archive,db_time
vicidial_agent_visibility_log_archive,event_start_epoch
vicidial_agent_visibility_log_archive,event_end_epoch
vicidial_agent_visibility_log_archive,user
vicidial_agent_visibility_log_archive,length_in_sec
vicidial_agent_visibility_log_archive,visibility
vicidial_agent_visibility_log_archive,agent_log_id
vicidial_agent_vmm_overrides,call_date
vicidial_agent_vmm_overrides,caller_code
vicidial_agent_vmm_overrides,lead_id
vicidial_agent_vmm_overrides,user
vicidial_agent_vmm_overrides,vm_message
vicidial_ajax_log,user
vicidial_ajax_log,start_time
vicidial_ajax_log,db_time
vicidial_ajax_log,run_time
vicidial_ajax_log,php_script
vicidial_ajax_log,action
vicidial_ajax_log,lead_id
vicidial_ajax_log,stage
vicidial_ajax_log,session_name
vicidial_ajax_log,last_sql
vicidial_amd_log,call_date
vicidial_amd_log,caller_code
vicidial_amd_log,lead_id
vicidial_amd_log,uniqueid
vicidial_amd_log,channel
vicidial_amd_log,server_ip
vicidial_amd_log,AMDSTATUS
vicidial_amd_log,AMDRESPONSE
vicidial_amd_log,AMDCAUSE
vicidial_amd_log,run_time
vicidial_amd_log,AMDSTATS
vicidial_amd_log_archive,call_date
vicidial_amd_log_archive,caller_code
vicidial_amd_log_archive,lead_id
vicidial_amd_log_archive,uniqueid
vicidial_amd_log_archive,channel
vicidial_amd_log_archive,server_ip
vicidial_amd_log_archive,AMDSTATUS
vicidial_amd_log_archive,AMDRESPONSE
vicidial_amd_log_archive,AMDCAUSE
vicidial_amd_log_archive,run_time
vicidial_amd_log_archive,AMDSTATS
vicidial_amm_multi,amm_id
vicidial_amm_multi,campaign_id
vicidial_amm_multi,entry_type
vicidial_amm_multi,active
vicidial_amm_multi,amm_field
vicidial_amm_multi,amm_rank
vicidial_amm_multi,amm_wildcard
vicidial_amm_multi,amm_filename
vicidial_amm_multi,amm_description
vicidial_api_log,api_id
vicidial_api_log,user
vicidial_api_log,api_date
vicidial_api_log,api_script
vicidial_api_log,function
vicidial_api_log,agent_user
vicidial_api_log,value
vicidial_api_log,result
vicidial_api_log,result_reason
vicidial_api_log,source
vicidial_api_log,data
vicidial_api_log,run_time
vicidial_api_log,webserver
vicidial_api_log,api_url
vicidial_api_log_archive,api_id
vicidial_api_log_archive,user
vicidial_api_log_archive,api_date
vicidial_api_log_archive,api_script
vicidial_api_log_archive,function
vicidial_api_log_archive,agent_user
vicidial_api_log_archive,value
vicidial_api_log_archive,result
vicidial_api_log_archive,result_reason
vicidial_api_log_archive,source
vicidial_api_log_archive,data
vicidial_api_log_archive,run_time
vicidial_api_log_archive,webserver
vicidial_api_log_archive,api_url
vicidial_api_urls,api_id
vicidial_api_urls,api_date
vicidial_api_urls,remote_ip
vicidial_api_urls,url
vicidial_api_urls_archive,api_id
vicidial_api_urls_archive,api_date
vicidial_api_urls_archive,remote_ip
vicidial_api_urls_archive,url
vicidial_areacode_filters,group_id
vicidial_areacode_filters,areacode
vicidial_asterisk_output,server_ip
vicidial_asterisk_output,sip_peers
vicidial_asterisk_output,iax_peers
vicidial_asterisk_output,asterisk
vicidial_asterisk_output,update_date
vicidial_auto_calls,auto_call_id
vicidial_auto_calls,server_ip
vicidial_auto_calls,campaign_id
vicidial_auto_calls,status
vicidial_auto_calls,lead_id
vicidial_auto_calls,uniqueid
vicidial_auto_calls,callerid
vicidial_auto_calls,channel
vicidial_auto_calls,phone_code
vicidial_auto_calls,phone_number
vicidial_auto_calls,call_time
vicidial_auto_calls,call_type
vicidial_auto_calls,stage
vicidial_auto_calls,last_update_time
vicidial_auto_calls,alt_dial
vicidial_auto_calls,queue_priority
vicidial_auto_calls,agent_only
vicidial_auto_calls,agent_grab
vicidial_auto_calls,queue_position
vicidial_auto_calls,extension
vicidial_auto_calls,agent_grab_extension
vicidial_automated_reports,report_id
vicidial_automated_reports,report_name
vicidial_automated_reports,report_last_run
vicidial_automated_reports,report_last_length
vicidial_automated_reports,report_server
vicidial_automated_reports,report_times
vicidial_automated_reports,report_weekdays
vicidial_automated_reports,report_monthdays
vicidial_automated_reports,report_destination
vicidial_automated_reports,email_from
vicidial_automated_reports,email_to
vicidial_automated_reports,email_subject
vicidial_automated_reports,ftp_server
vicidial_automated_reports,ftp_user
vicidial_automated_reports,ftp_pass
vicidial_automated_reports,ftp_directory
vicidial_automated_reports,report_url
vicidial_automated_reports,run_now_trigger
vicidial_automated_reports,active
vicidial_automated_reports,user_group
vicidial_automated_reports,filename_override
vicidial_avatar_audio,avatar_id
vicidial_avatar_audio,audio_filename
vicidial_avatar_audio,audio_name
vicidial_avatar_audio,rank
vicidial_avatar_audio,h_ord
vicidial_avatar_audio,level
vicidial_avatar_audio,parent_audio_filename
vicidial_avatar_audio,parent_rank
vicidial_avatar_audio,button_type
vicidial_avatar_audio,font_size
vicidial_avatars,avatar_id
vicidial_avatars,avatar_name
vicidial_avatars,avatar_notes
vicidial_avatars,avatar_api_user
vicidial_avatars,avatar_api_pass
vicidial_avatars,active
vicidial_avatars,audio_functions
vicidial_avatars,audio_display
vicidial_avatars,user_group
vicidial_avatars,soundboard_layout
vicidial_avatars,columns_limit
vicidial_bench_agent_log,lead_id
vicidial_bench_agent_log,bench_date
vicidial_bench_agent_log,absent_agent
vicidial_bench_agent_log,bench_agent
vicidial_bench_agent_log,user
vicidial_call_menu,menu_id
vicidial_call_menu,menu_name
vicidial_call_menu,menu_prompt
vicidial_call_menu,menu_timeout
vicidial_call_menu,menu_timeout_prompt
vicidial_call_menu,menu_invalid_prompt
vicidial_call_menu,menu_repeat
vicidial_call_menu,menu_time_check
vicidial_call_menu,call_time_id
vicidial_call_menu,track_in_vdac
vicidial_call_menu,custom_dialplan_entry
vicidial_call_menu,tracking_group
vicidial_call_menu,dtmf_log
vicidial_call_menu,dtmf_field
vicidial_call_menu,user_group
vicidial_call_menu,qualify_sql
vicidial_call_menu,alt_dtmf_log
vicidial_call_menu,question
vicidial_call_menu,answer_signal
vicidial_call_menu_options,menu_id
vicidial_call_menu_options,option_value
vicidial_call_menu_options,option_description
vicidial_call_menu_options,option_route
vicidial_call_menu_options,option_route_value
vicidial_call_menu_options,option_route_value_context
vicidial_call_notes,notesid
vicidial_call_notes,lead_id
vicidial_call_notes,vicidial_id
vicidial_call_notes,call_date
vicidial_call_notes,order_id
vicidial_call_notes,appointment_date
vicidial_call_notes,appointment_time
vicidial_call_notes,call_notes
vicidial_call_notes_archive,notesid
vicidial_call_notes_archive,lead_id
vicidial_call_notes_archive,vicidial_id
vicidial_call_notes_archive,call_date
vicidial_call_notes_archive,order_id
vicidial_call_notes_archive,appointment_date
vicidial_call_notes_archive,appointment_time
vicidial_call_notes_archive,call_notes
vicidial_call_time_holidays,holiday_id
vicidial_call_time_holidays,holiday_name
vicidial_call_time_holidays,holiday_comments
vicidial_call_time_holidays,holiday_date
vicidial_call_time_holidays,holiday_status
vicidial_call_time_holidays,ct_default_start
vicidial_call_time_holidays,ct_default_stop
vicidial_call_time_holidays,default_afterhours_filename_override
vicidial_call_time_holidays,user_group
vicidial_call_time_holidays,holiday_method
vicidial_call_times,call_time_id
vicidial_call_times,call_time_name
vicidial_call_times,call_time_comments
vicidial_call_times,ct_default_start
vicidial_call_times,ct_default_stop
vicidial_call_times,ct_sunday_start
vicidial_call_times,ct_sunday_stop
vicidial_call_times,ct_monday_start
vicidial_call_times,ct_monday_stop
vicidial_call_times,ct_tuesday_start
vicidial_call_times,ct_tuesday_stop
vicidial_call_times,ct_wednesday_start
vicidial_call_times,ct_wednesday_stop
vicidial_call_times,ct_thursday_start
vicidial_call_times,ct_thursday_stop
vicidial_call_times,ct_friday_start
vicidial_call_times,ct_friday_stop
vicidial_call_times,ct_saturday_start
vicidial_call_times,ct_saturday_stop
vicidial_call_times,ct_state_call_times
vicidial_call_times,default_afterhours_filename_override
vicidial_call_times,sunday_afterhours_filename_override
vicidial_call_times,monday_afterhours_filename_override
vicidial_call_times,tuesday_afterhours_filename_override
vicidial_call_times,wednesday_afterhours_filename_override
vicidial_call_times,thursday_afterhours_filename_override
vicidial_call_times,friday_afterhours_filename_override
vicidial_call_times,saturday_afterhours_filename_override
vicidial_call_times,user_group
vicidial_call_times,ct_holidays
vicidial_call_times,modify_stamp
vicidial_callbacks,callback_id
vicidial_callbacks,lead_id
vicidial_callbacks,list_id
vicidial_callbacks,campaign_id
vicidial_callbacks,status
vicidial_callbacks,entry_time
vicidial_callbacks,callback_time
vicidial_callbacks,modify_date
vicidial_callbacks,user
vicidial_callbacks,recipient
vicidial_callbacks,comments
vicidial_callbacks,user_group
vicidial_callbacks,lead_status
vicidial_callbacks,email_alert
vicidial_callbacks,email_result
vicidial_callbacks,customer_timezone
vicidial_callbacks,customer_timezone_diff
vicidial_callbacks,customer_time
vicidial_callbacks_archive,callback_id
vicidial_callbacks_archive,lead_id
vicidial_callbacks_archive,list_id
vicidial_callbacks_archive,campaign_id
vicidial_callbacks_archive,status
vicidial_callbacks_archive,entry_time
vicidial_callbacks_archive,callback_time
vicidial_callbacks_archive,modify_date
vicidial_callbacks_archive,user
vicidial_callbacks_archive,recipient
vicidial_callbacks_archive,comments
vicidial_callbacks_archive,user_group
vicidial_callbacks_archive,lead_status
vicidial_callbacks_archive,email_alert
vicidial_callbacks_archive,email_result
vicidial_callbacks_archive,customer_timezone
vicidial_callbacks_archive,customer_timezone_diff
vicidial_callbacks_archive,customer_time
vicidial_campaign_agents,user
vicidial_campaign_agents,campaign_id
vicidial_campaign_agents,campaign_rank
vicidial_campaign_agents,campaign_weight
vicidial_campaign_agents,calls_today
vicidial_campaign_agents,group_web_vars
vicidial_campaign_agents,campaign_grade
vicidial_campaign_agents,hopper_calls_today
vicidial_campaign_agents,hopper_calls_hour
vicidial_campaign_cid_areacodes,campaign_id
vicidial_campaign_cid_areacodes,areacode
vicidial_campaign_cid_areacodes,outbound_cid
vicidial_campaign_cid_areacodes,active
vicidial_campaign_cid_areacodes,cid_description
vicidial_campaign_cid_areacodes,call_count_today
vicidial_campaign_dnc,phone_number
vicidial_campaign_dnc,campaign_id
vicidial_campaign_hotkeys,status
vicidial_campaign_hotkeys,hotkey
vicidial_campaign_hotkeys,status_name
vicidial_campaign_hotkeys,selectable
vicidial_campaign_hotkeys,campaign_id
vicidial_campaign_hour_counts,campaign_id
vicidial_campaign_hour_counts,date_hour
vicidial_campaign_hour_counts,next_hour
vicidial_campaign_hour_counts,last_update
vicidial_campaign_hour_counts,type
vicidial_campaign_hour_counts,calls
vicidial_campaign_hour_counts,hr
vicidial_campaign_hour_counts_archive,campaign_id
vicidial_campaign_hour_counts_archive,date_hour
vicidial_campaign_hour_counts_archive,next_hour
vicidial_campaign_hour_counts_archive,last_update
vicidial_campaign_hour_counts_archive,type
vicidial_campaign_hour_counts_archive,calls
vicidial_campaign_hour_counts_archive,hr
vicidial_campaign_server_stats,campaign_id
vicidial_campaign_server_stats,server_ip
vicidial_campaign_server_stats,update_time
vicidial_campaign_server_stats,local_trunk_shortage
vicidial_campaign_stats,campaign_id
vicidial_campaign_stats,update_time
vicidial_campaign_stats,dialable_leads
vicidial_campaign_stats,calls_today
vicidial_campaign_stats,answers_today
vicidial_campaign_stats,drops_today
vicidial_campaign_stats,drops_today_pct
vicidial_campaign_stats,drops_answers_today_pct
vicidial_campaign_stats,calls_hour
vicidial_campaign_stats,answers_hour
vicidial_campaign_stats,drops_hour
vicidial_campaign_stats,drops_hour_pct
vicidial_campaign_stats,calls_halfhour
vicidial_campaign_stats,answers_halfhour
vicidial_campaign_stats,drops_halfhour
vicidial_campaign_stats,drops_halfhour_pct
vicidial_campaign_stats,calls_fivemin
vicidial_campaign_stats,answers_fivemin
vicidial_campaign_stats,drops_fivemin
vicidial_campaign_stats,drops_fivemin_pct
vicidial_campaign_stats,calls_onemin
vicidial_campaign_stats,answers_onemin
vicidial_campaign_stats,drops_onemin
vicidial_campaign_stats,drops_onemin_pct
vicidial_campaign_stats,differential_onemin
vicidial_campaign_stats,agents_average_onemin
vicidial_campaign_stats,balance_trunk_fill
vicidial_campaign_stats,status_category_1
vicidial_campaign_stats,status_category_count_1
vicidial_campaign_stats,status_category_2
vicidial_campaign_stats,status_category_count_2
vicidial_campaign_stats,status_category_3
vicidial_campaign_stats,status_category_count_3
vicidial_campaign_stats,status_category_4
vicidial_campaign_stats,status_category_count_4
vicidial_campaign_stats,hold_sec_stat_one
vicidial_campaign_stats,hold_sec_stat_two
vicidial_campaign_stats,agent_non_pause_sec
vicidial_campaign_stats,hold_sec_answer_calls
vicidial_campaign_stats,hold_sec_drop_calls
vicidial_campaign_stats,hold_sec_queue_calls
vicidial_campaign_stats,agent_calls_today
vicidial_campaign_stats,agent_wait_today
vicidial_campaign_stats,agent_custtalk_today
vicidial_campaign_stats,agent_acw_today
vicidial_campaign_stats,agent_pause_today
vicidial_campaign_stats,answering_machines_today
vicidial_campaign_stats,agenthandled_today
vicidial_campaign_stats,park_calls_today
vicidial_campaign_stats,park_sec_today
vicidial_campaign_stats_debug,campaign_id
vicidial_campaign_stats_debug,server_ip
vicidial_campaign_stats_debug,entry_time
vicidial_campaign_stats_debug,update_time
vicidial_campaign_stats_debug,debug_output
vicidial_campaign_stats_debug,adapt_output
vicidial_campaign_statuses,status
vicidial_campaign_statuses,status_name
vicidial_campaign_statuses,selectable
vicidial_campaign_statuses,campaign_id
vicidial_campaign_statuses,human_answered
vicidial_campaign_statuses,category
vicidial_campaign_statuses,sale
vicidial_campaign_statuses,dnc
vicidial_campaign_statuses,customer_contact
vicidial_campaign_statuses,not_interested
vicidial_campaign_statuses,unworkable
vicidial_campaign_statuses,scheduled_callback
vicidial_campaign_statuses,completed
vicidial_campaign_statuses,min_sec
vicidial_campaign_statuses,max_sec
vicidial_campaign_statuses,answering_machine
vicidial_campaigns,campaign_id
vicidial_campaigns,campaign_name
vicidial_campaigns,active
vicidial_campaigns,dial_status_a
vicidial_campaigns,dial_status_b
vicidial_campaigns,dial_status_c
vicidial_campaigns,dial_status_d
vicidial_campaigns,dial_status_e
vicidial_campaigns,lead_order
vicidial_campaigns,park_ext
vicidial_campaigns,park_file_name
vicidial_campaigns,web_form_address
vicidial_campaigns,allow_closers
vicidial_campaigns,hopper_level
vicidial_campaigns,auto_dial_level
vicidial_campaigns,next_agent_call
vicidial_campaigns,local_call_time
vicidial_campaigns,voicemail_ext
vicidial_campaigns,dial_timeout
vicidial_campaigns,dial_prefix
vicidial_campaigns,campaign_cid
vicidial_campaigns,campaign_vdad_exten
vicidial_campaigns,campaign_rec_exten
vicidial_campaigns,campaign_recording
vicidial_campaigns,campaign_rec_filename
vicidial_campaigns,campaign_script
vicidial_campaigns,get_call_launch
vicidial_campaigns,am_message_exten
vicidial_campaigns,amd_send_to_vmx
vicidial_campaigns,xferconf_a_dtmf
vicidial_campaigns,xferconf_a_number
vicidial_campaigns,xferconf_b_dtmf
vicidial_campaigns,xferconf_b_number
vicidial_campaigns,alt_number_dialing
vicidial_campaigns,scheduled_callbacks
vicidial_campaigns,lead_filter_id
vicidial_campaigns,drop_call_seconds
vicidial_campaigns,drop_action
vicidial_campaigns,safe_harbor_exten
vicidial_campaigns,display_dialable_count
vicidial_campaigns,wrapup_seconds
vicidial_campaigns,wrapup_message
vicidial_campaigns,closer_campaigns
vicidial_campaigns,use_internal_dnc
vicidial_campaigns,allcalls_delay
vicidial_campaigns,omit_phone_code
vicidial_campaigns,dial_method
vicidial_campaigns,available_only_ratio_tally
vicidial_campaigns,adaptive_dropped_percentage
vicidial_campaigns,adaptive_maximum_level
vicidial_campaigns,adaptive_latest_server_time
vicidial_campaigns,adaptive_intensity
vicidial_campaigns,adaptive_dl_diff_target
